PresentationID|Seq|Year|Source|First Name|Middle|Last Name|Organization|City|State|Country|Email|CoAuthor
14169901|1|05/14/2014|Medmeme|Ta-Ming||Liu|Department of Internal Medicine, Division of Hematology, Wexner Medical Center|||||Ling_Yonghua:Phelps_Mitch A.:Woyach_Jennifer A.:Hertlein_Erin:MacMurray_Jessica:Salunke_Santosh B.:Chen_Ching-Shih:Byrd_John C.:Johnson_Amy J.
14178019|1|06/19/2015|Medmeme|Z.||Liu|Nanhai Maternity and Children's Hospital Affiliated to Guangzhou University of Chinese Medicine|Foshan||Switzerland||
14178012|1|06/19/2015|Medmeme|Z.||Liu||Foshan||Switzerland||
14178016|1|06/19/2015|Medmeme|Z.||Liu||Foshan||Switzerland||
14173205|1|05/19/2014|Medmeme|Billy J.||Lockhart|Yale School of Medicine|||||Bosenberg_Marcus
14178135|1|06/19/2015|Medmeme|H.||Lohse-Busch|Rheintalklinik|Bad Krozingen||Germany||
14177534|1|06/19/2015|Medmeme|M.||Longacre||Harvard, Cambridge||||Shcherbina_A.
14177144|1|06/19/2015|Medmeme|K.||Loubani|Haifa University|Nazareth-illit||Switzerland||
14170204|1|10/24/2013|Medmeme|Tony||Lourey||||||
14175009|1|06/29/2015|Medmeme|Wan-Jung||Lu|Taipei Medical University|||Taiwan||Huang_Shih-Yi:Sheu_Joen-Rong:Lin_Kuan-Hung
14177878|1|06/19/2015|Medmeme|X.||Lu||Nanjing||||Li_J.
14173228|1|05/19/2014|Medmeme|Olivia M.||Lucero|University of Washington School of Medicine|||||Moon_Randall:Chien_Andy
14165016|1|05/31/2015|Medmeme|Šemrová||Lucie|Hematologicko-onkologické oddělení FN Plzeň|||||Zdeňka_Hlinková:Dana_Kaucká:Iva_Chvojková:Veronika_Radová:Pavel_Hartl:Aneta_Němcová:Renata_Brandejsová:Maxová Klára_Kabátová:Eva_Bystřická:Alexandra_Jungová:Samuel_Vokurka:Pavel_Jindra
14173216|1|05/19/2014|Medmeme|Ethan B.||Ludmir|HHMI-CURE, Duke University School of Medicine|||||McNamara_James
14165122|1|05/31/2015|Medmeme|Smolej||Lukáš|IV. Interní hematologická klinika, Fakultní nemocnice a Lékařská fakulta UK|Hradec Králové||||
14173321|1|05/09/2015|Medmeme|Amanda||Lukof||||||Huffnagle_Suzanne:Jane Huffnagle_H.:Mele_Michele:Beam_Michelle:Baptist_Justin
14173267|1|05/19/2014|Medmeme|Emma||Lundsmith|Perelman School of Medicine at the University of Pennsylvania|||||Rustgi_Anil
14173897|1|04/20/2015|Medmeme|Pieternel||Luning|Wageningen University|Wageningen||Netherlands||
14172818|1|07/09/2015|Medmeme|Yinjiao||Ma|Department of Biostatistics, Saint Louis University|St. Louis, MO||United States||Damazyn_Kevin:Klinger_Jakob:Gong_Haijun
14170489|1|03/04/2015|Medmeme|K.||Mabilin-Prieto|Department of Dermatology, East Axenue Medical Center|Quezon City||Philippines||Lavadia_MAM:Ongjoco_MCC:Cifra_CAP:Mendiola_LC
14173983|1|04/20/2015|Medmeme|Andrea||Macaluso|Istituto Zooprofilattico Sperimentale della Sicilia|Palermo||Italy||Ferrantelli_Vincenzo:Mammina_Luigi:Porcarello_Claudia:Fiorista_Claudio:Aliotta_Emanuele:Palumbo_Silvia:Cammilleri_Gaetano:Cicero_Antonello
14177275|1|06/19/2015|Medmeme|C.||MacDonell|CARF International|Washington||Switzerland||Raj_V.:May Moran de Brito_C.
14165766|1|06/21/2015|Medmeme|P||Macinga|Institute for Clinical and Experimental Medicine|Prague||Czech Republic||Sticova_E:Hucl_T:Spicak_J
14173327|1|05/09/2015|Medmeme|E||MacKay|Thomas Jefferson University Hospital|Philadelphia, PA||||Wilkerson_C:Kennedy_TL
14169740|1|11/28/2014|Medmeme|Andrew||Macklin|Carleton University|||||
14172318|1|09/17/2014|Medmeme|Hermenegilda||Madeira|School of Clinical Medicine, University of the Witwatersrand|||||Mbuya_Mike:Sahid_Faieza:Kaerstedt_Alan
14172995|1|07/02/2015|Medmeme|Chris D.||Madsen|Biotech Research and Innovation Centre (BRIC), University of Copenhagen|||||
14177592|1|06/19/2015|Medmeme|S.||Maeshima|Fujita Health University|Tsu||Switzerland||Okazaki_H.:Okamoto_S.:Mizuno_S.:Asano_N.:Maeda_H.:Masaki_M.:Matsuo_H.:Tsunoda_T.:Sonoda_S.
14172212|1|09/17/2014|Medmeme|Mhlengi||Magubane|School of Physiology, University of Witwatersrand|||||Woodiwiss_Angela:Norton_Gavin:Michel_Frederic
14172121|1|09/17/2014|Medmeme|Faiza||Mahomed|Department of Radiation Oncology, School of Nuclear Medicine and Radiation|||||Vangu_Mboyo-di-tamba:Kotzen_Jeffrey
14172122|1|09/17/2014|Medmeme|Farzana||Mahomed|Department of Oral Pathology, School of Oral Health Sciences|||||Carim_Ridwaana:Ngwenya_Sizakele:Rikhotso_Ephraim
14172153|1|09/17/2014|Medmeme|Nasreen||Mahomed|Department of Diagnostic Radiology, School of Clinical Medicine, University of Witwatersrand|||||Mahango_Kate:Wesgarth Taylor_Tracy
14172209|1|09/17/2014|Medmeme|Kavita||Makan|Department of Internal Medicine, School of Clinical Medicine, University of the Witwatersrand|||||Tikly_Mohammed
14177828|1|06/19/2015|Medmeme|S.||Makita|Saitama Medical University|Hidaka||Switzerland||Uchida_R.
14177910|1|06/19/2015|Medmeme|D.||Makiura|Kobe University Hospital|||||Inoue_J.:Ono_R.:Sakai_Y.:Miura_Y.
14174960|1|06/29/2015|Medmeme|Rui||Malhó|Universidade de Lisboa|||Portugal||Saavedra_Laura:Catarino_Rita:Heinz_Tobias:Heilmann_Ingo:Bezanilla_Magdalena
14170311|1|03/25/2015|Medmeme|Yasmin P||Mali|Albany Medical College/Lions Eye Institute|Albany, New York||||Simon_John W:Chaudhri_Imran A:Zobal-Ratner_Jitka:Barry_Gerard P
14172911|1|07/05/2015|Medmeme|R.||Malishev|Department of Chemistry, Ben Gurion University of the Negev|Beer Sheva 84105||Israel||Nandi_S.:Kolusheva_S.:Levi-Kalisman_Y.:Klärner_F. G.:Schrader_T.:Bitan_G.:Jelinek_R.
14156287|1|05/09/2015|Medmeme|A.||Mameli|Medicina Interna ed Emocoagulopatie, AOU Monserrato|Cagliari||Italy||Marongiu_F.
14178069|1|06/19/2015|Medmeme|J.||Mamo|Solent NHS|Southampton||||Gladman_J.
14178460|1|06/19/2015|Medmeme|J.||Mamo|Solent NHS|Southampton||Switzerland||Hutchings_C.
14172162|1|09/17/2014|Medmeme|Patience||Mapunda|Department of Surgery, School of Clinical Medicine, University of the Witwatersrand|||||Ann Benn_Carol:Rayne_Sarah
14173157|1|09/09/2014|Medmeme|Norfjord Zidar||Maria|Malardalen University|||||Akhavan_Sharareh:Larm_Peter:Tillgren_Per
14170500|1|03/04/2015|Medmeme|R||Maria|Division of dermatovenereology, Department of Medicine, Facility of Medicine, Hasan Sadikin Hospital, Padjadjaran University|Bandung||Indonesia||Hernowo_BS:Usman_HA:Diana_IA:Dwiyana_RF
14172395|1|09/17/2014|Medmeme|Musa||Marimani|Department of Molecular Medicine, School of Therapeutic sciences, University of Witwatersrand|||||Ely_Abdullah:Buff_Maximilian CR.:Bernhardt_Stefan:Hean_Justin:Engels_Joachim:Arbuthnot_Patrick
14170459|1|03/04/2015|Medmeme|S||Marin|Department of Pediatrics, Faculty of Medicine, Srinakharinwirot University, HRH Princess MahaChakriSirindhorn Medical Center|||Thailand||Trccsirichod_A
14173785|1|12/04/2014|Medmeme|Hamidreza||Maroof|Cancer molecular pathology, School of Medicine, Griffith Health Institute (GHI), Griffith University|||Australia||Salajegheh_Ali:Lam_Alfred KY
14172606|1|07/30/2015|Medmeme|S.||Marquez|Departments of Cell Biology & Otolaryngology, SUNY Downstate Medical Center|New York||United States||Pagano_A.:Feinman_R.:Markell_M.:Brown_C.
14177076|1|06/19/2015|Medmeme|J.||Marsden|Plymouth University|Plymouth||Switzerland||Bunn_L.:Denton_A.:Wolstenholme_S.
14178388|1|06/19/2015|Medmeme|J.||Marsden|Plymouth University|Plymouth||Switzerland||Ofori_J.:Zajieck_J.:Freeman_J.
14178389|1|06/19/2015|Medmeme|J.||Marsden|Plymouth University|Plymouth||Switzerland||Ofori_J.:Zajieck_J.:Freeman_J.
14177502|1|06/19/2015|Medmeme|M.||Martín López de Abajo|Hospital Ramón y Cajal|Madrid||Spain||Teixeira Taborda_A.:De Miguel Benadiba_C.:Sánchez Tarifa_P.
14173323|1|05/09/2015|Medmeme|Natalia||Martinez Acero|Department of Anesthesia, Penn State Hershey Medical Center|Hershey, PA||||Cios_Theodore:Ng_Erina:Guvakov_Dmitri
14172871|1|07/08/2015|Medmeme|T.||Martins|Biomedical Sciences Institute of Abel Salazar (ICBAS), University of Porto, Rua de Jorge Viterbo Ferreira 228|4050-313 Porto||Portugal||Ramos_V.:Costa_M.S.:Bessa_L.J.:Martins da Costa_P.:Urbatzka_R.:Hassouani_M.:Brahim_S.:Vasconcelos_V.:Leão_P.
14172215|1|09/17/2014|Medmeme|Muzi||Maseko|Cardiovascular Pathophysiology and Genomics Research Unit, School of Physiology, University of the Witwatersrand|||||Sibiya_Moekanyi:Norton_Gavin:Majane_Olebogeng:Woodiwiss_Angela
14163426|1|05/14/2015|Medmeme|Roseline||Massicotte|Université du Québec à Montréal, Clinical psychologist, CP 8888 succ centre-ville|Montreal||Canada||Courtois_Frederique
14175022|1|06/29/2015|Medmeme|Biena||Mathew|GoeUniversity Frankfurt|||Germany||Fischer_Sabine C:Stelzer_Ernst H.K
14169881|1|05/14/2014|Medmeme|Anisha||Mathur|Molecular and Cellular Biochemistry, Ohio State University|||||Sizemore_Gina M.:Trimboli_Anthony J.:Leone_Gustavo:Ostrowski_Michael C.
14177875|1|06/19/2015|Medmeme|C.||Matos|Hospital Santo António|Pedroso||||Cunha_I.:Fernandes_P.:Magalhaes_S.:Gonçalves_S.:Torres_S.
14156316|1|05/09/2015|Medmeme|E.||Mauro|Depatment of Internal Medicine, Pordenone General Hospital|Pordenone||||Imbalzano_L.:Ermacora_A.:Pozzato_G.:Casarin_P.:Mazzaro_C.
14178103|1|06/19/2015|Medmeme|B.||Mayer|Jewish Hospital Berlin|Berlin||Germany||Haas_J.
14156320|1|05/09/2015|Medmeme|C.||Mazzaro|Department of Oncology-Haematology, CRO|Aviano||||Mauro_E.:Urraro_T.:Imbalzano_L.:Casarin_P.:Pozzato_G.:Zignego_A.L.
14172487|1|02/19/2014|Medmeme|Connor||McCarthy||||||Goldman_Jeremy:Frost_Megan
14172410|1|09/17/2014|Medmeme|Vuyokazi||Mcebula|Department of Chemical Pathology, School of Pathology, University of Witwatersrand|||||George_Jaya:Snyman_Tracy
14173665|1|12/04/2014|Medmeme|A.J.||McFarland|School of Pharmacy, Griffith University|Gold Coast||Australia||Davey_A.K.:Arora_D.S.:Grant_G.D.:McDermott_C.M.:Lewohl_J.M.:Anoopkumar- Dukie_S.
14173788|1|12/04/2014|Medmeme|F.A.||McLeary|Griffith Health Institute, Griffith University|Nathan||Australia||Khoo_T.K.:Chung_R.:Mellick_G.D.:Pountney_D.L
14169638|1|06/11/2015|Medmeme|VV||McPhee|Princess Margaret Hospital|Nassau||Bahamas||Farquharson_D
14177484|1|06/19/2015|Medmeme|I.||Mechlenburg||Aarhus C||||Jorgensen_P. B.:Stentz-Olesen_K.:Soballe_K.
14177498|1|06/19/2015|Medmeme|I.||Mechlenburg||Aarhus C||||Nyengaard_J. R.:Gelineck_J.:Soballe_K.
14172166|1|09/17/2014|Medmeme|Shabnum||Meer|Department of Oral Pathology, School of Oral Health Sciences, University of Witwatersrand|||||Kungoane_Tsholofelo:Dulabh_Shailen
14173666|1|12/04/2014|Medmeme|George D.||Mellick|Eskitits Institute for Drug Discovery Griffith University|||||
14172914|1|07/05/2015|Medmeme|M.||Menaker Raskin|Laboratory of Pharmaceutical Nanomaterials Science, Department of Materials Science and Engineering, Technion-Israel Institute of Technology|Haifa||Israel||Sosnik_A.
14177264|1|06/19/2015|Medmeme|J.||Merritt|University of South Florida|||||Scott_S.:Mascarinas_R.:White_K.:Van Harlinger_W.:Gonzalez_Y.:Massengale_J.:Patel_N.
14165071|1|05/31/2015|Medmeme|Macichová||Michaela|OLM - POKH, Univerzitná nemocnica L. Pasteura|Košice||||Monika_Grochová:Jozef_Firment:Jana_Šimonová:Štefan_Trenkler:Miriam_Mitníková:Štefan_Raffáč:Jozefína_Petrovičová
14178250|1|06/19/2015|Medmeme|J. J.||Michiels|Goodheart Institute|Rotterdam||||Schroyens_W.:De Raeve_H.
14177678|1|06/19/2015|Medmeme|H.||Migaou|University Hospital of Monastir|Monastir||Switzerland||Sghir_M.:Boudokhane_S.:Salah_S.:Jellad_A.:Ben Salah Frih_Z.
14177755|1|06/19/2015|Medmeme|M.||Mikkelsson|Päijät-Häme Social and Health Care Group|Lahti, FI||||
14172180|1|09/17/2014|Medmeme|Aletta||Millen|Cardiovascular Pathophysiology and Genomics Research Unit, School of Physiology, University of Witwatersrand|||||Libhaber_Carlos:Majane_Harold:Libhaber_Elena:Woodiwiss_Angela:Norton_Gavin
14172935|1|07/05/2015|Medmeme|John H.||Miller|School of Biological Sciences, Victoria University of Wellington|||||
14175012|1|06/29/2015|Medmeme|Linda||Millyard|Durham University|||United Kingdom||Lee_Jack:Sadanandom_Ari
14174007|1|04/20/2015|Medmeme|Seung||Min Kim|Korea Food Research Institute|Seongnam-si||South Korea||Young Oh_Tae:Jung Kim_Hyun
14172127|1|09/17/2014|Medmeme|Jacqui||Miot|Department of Pharmacy and Pharmacology, School of Therapeutic Sciences, University of Witwatersrand|||||Smith_Susan:Bhimsan_Niri:Cornejo_Silvia
14177853|1|06/19/2015|Medmeme|M.||Miura|Tsukuba University of Technology|Tsukuba City||||Kohzuki_M.:Ohwada_S.:Hirayama_A.:Ito_O.
14177854|1|06/19/2015|Medmeme|M.||Miura|Tsukuba University of Technology|Tsukuba City||||Ohkoshi_N.:Kohzuki_M.:Kinoshita_H.:Matsushita_S.:Sakuma_T.:Matsui_Y.:Ito_O.
14177613|1|06/19/2015|Medmeme|S.||Mlicevic|Clinic for Rehabilitation Dr M. Zotovic|||||Bukumiric_Z.:Karadzov Nikolic_A.:Sekulic_A.:Piscevic_V.
14177317|1|06/19/2015|Medmeme|A.||Moghtaderi|Isfahan Medical University|Isfahan||Switzerland||
14172400|1|09/17/2014|Medmeme|Rahaba||Mojakgomo|Department of Internal Medicine, School of Clinical Medicine, University of Witwatersrand|||||
14172081|1|09/17/2014|Medmeme|Kealeboga||Mokolobate|Department of Pharmacy and Pharmacology, School of Therapeutic Sciences, University of the Witwatersrand|||||EChoonara_Yahya:Du Toit_Lisa:Pillay_Viness
14170481|1|03/04/2015|Medmeme|L||Mona|Division of Dermatology, Faculty of Medicine, H. Adam Malik General Hospital, Siunatera Utara University|||Indonesia||Lakswinar_S:Paramita_DA
14164342|1|06/10/2015|Medmeme|Lucia||Monici||||||Fornaciari_Rossano:Casoni_Carmen:Mozzanica_Stefania:Severi_Carla:Greci_Marina:Abdulaye_Conde:Nnaemeka_Noela:Riboldi_Benedetta
14174036|1|04/20/2015|Medmeme|Silvia||Monteiro|Laboratorio Analises, Instituto Superior Tecnico|Lisbon||Portugal||Santos_Ricardo
14172391|1|09/17/2014|Medmeme|Kiashanee||Moodley|Department of Internal Medicine, School of Clinical Medicine, University of the Witwatersrand|||||Valcárcel_Juan:Duarte_Raquel
14172257|1|09/17/2014|Medmeme|Nishila||Moodley|School of Public Health, University of Witwatersrand|||||Gray_Glenda:Welte_Alex:Bertram_Melanie
14177006|1|06/19/2015|Medmeme|A.||Mooventhan||Ujire||Switzerland||Shetty_G.:Anagha_P.
14173437|1|06/08/2015|Medmeme|Cristian||Morales-Rodrigo|Univ. de Sevilla|||||
14178134|1|06/19/2015|Medmeme|C.||Moreira||Porto||||Cunha_I.:Correia_A. R.:Andrade_M. J.
14172855|1|07/08/2015|Medmeme|L.O.R.||Moreti|Universidade Estadual de Maringá, Departamento de Engenharia Química, Av. Colombo|Maringá, Paraná, 87020-900, 5790||Brazil||Camacho_F.P.:Silva_M.F.:Coldebella_P.F.:Nishi_L.:Cossich_E.S.:Amorim_M.T.S.P.:Bergamasco_R.
14177604|1|06/19/2015|Medmeme|J.||Morgan|National Rehabilitation Hospital|||||Crinion_D.
14178267|1|06/19/2015|Medmeme|Y.||Morishita|Saitama Prefectural University|Saitama, Saitama, Souka-shi||Japan||Kanemura_N.:Kokubun_T.:Murata_K.:Takayanagi_K.
14173219|1|05/19/2014|Medmeme|Ramin A.||Morshed|The University of Chicago Pritzker School of Medicine|||||Lesniak_Maciej
14172639|1|07/30/2015|Medmeme|D.||Moser|Institut fur Archaologie, Fachbereich Prahistorische Archaologie, Universitat Zurich|||Switzerland||Seiler_R.:Link_K.:Bertschi_M.:Ohnsorg_P.:Langenegger_E.:Boeni_T.:Haeusler_M.
14172141|1|09/17/2014|Medmeme|Matshediso||Mothopi|Department of Oral Rehabilitation, School of Oral Health Sciences, University of the Witwatersrand|||||Owen_Peter:Howes_Dale:Naidoo_Lushen
14177660|1|06/19/2015|Medmeme|E.||Moumtzi|Asklipieion General Hospital|GR, Voula-Athens||||Zacharis_D.:Koutsakis_T.:Solidaki_E.:Mitsiopoulos_C.:Roussos_N.:Patatoukas_D.
14170191|1|10/24/2013|Medmeme|Lisa||Mouscher|Sogence Training and Consulting|||||
14172372|1|09/17/2014|Medmeme|Buhle||Moyo|Antiviral Gene Therapy Research Unit, School of Pathology and African Network for Drugs and Diagnostics Innovation (ANDI) Centre of Excellence, Health Sciences Faculty, University of the Witwatersrand|Johannesburg||South Africa||Crowther_Carol:Ely_Abdullah:Bloom_Kristie:Cathomen_Toni:Mussolino_Claudio:Arbuthnot_Patrick
14172344|1|09/17/2014|Medmeme|Ndaye||Mpangula|Department of Family Medicine, School of Clinical Medicine, University of Witwatersrand|||||
14172405|1|09/17/2014|Medmeme|Thandiwe||Msibi|Department of Internal Medicine, School of Clinical Medicine, University of the Witwatersrand|||||
14169693|1|12/26/2014|Medmeme|Shumaila||Muhammad Iqbal||||||Rahman_Raza-ur-:Abdul Qadir_Madiha:Ijaz Pervez_Muhammad:Syed Anis_Sara:Binte Rehman_Rahiya:Shabbir_Marium:Mehmood Khamisani_Aimen:Majeed_Rameen
14177868|1|06/19/2015|Medmeme|N.||Mujovic|Faculty of Medicine, University of Belgrade|||||Nikcevic_L.:Milovanovic_A.:Jocic_N.:Tomanovic-Vujadinovic_S.
14174113|1|04/30/2015|Medmeme|Michael||Muller||Berlin||||Dobrindt_O.:Trampuz_A.:Perka_C.
14174342|1|04/30/2015|Medmeme|Jacques D.||Muller-Broich||Domagen||||
14175272|1|06/29/2015|Medmeme|Fraser S||Murphy|James Hutton Institute|||United Kingdom||Armstrong_Miles:Boevink_Petra:Gilroy_Eleanor M:Birch_Paul RJ
14172741|1|07/10/2015|Medmeme|Thommas||Musyoka|Research Unit in Bioinformatics (RUBi), Depart of Biochemistry and Microbiology, Forestry and Agricultural Biotechnology Institute (FABI) University of Pretoria|||||Kami_Aquillah:Lobb_Kevin:Tastan Bishop_Özlem
14173709|1|12/04/2014|Medmeme|S||Nancarrow|School of Health and Human Sciences, Southern Cross University|Gold Coast, NSW||||Avila_C.:Bradbury_J.:Ackter_S.:Doran_F.
14172912|1|07/05/2015|Medmeme|Sukhendu||Nandi|Department of Chemistry, Ben Gurion University of the Negev|Beer Sheva 84105||Israel||Jelinek_Raz
14156332|1|05/09/2015|Medmeme|C.||Nardin|Dipartimento di Medicina, Università degli Studi di Padova|Treviso||Italy||Leoni_M.:Villalta_S.:Rattazzi_M.:Pauletto_P.
14177461|1|06/19/2015|Medmeme|D. S.||Nasir Mansoor|CMH Pano Aqil Sindh Pakistan|Pano Aqil||Switzerland||
14173796|1|12/04/2014|Medmeme|H.||Naug|Griffith Health Institute, Griffith University|Gold Coast||Australia||Roberts_M.:Colson_N.:Singh_I.:Kaur_A.:Kundur_A.:Tukovic_L.
14175225|1|06/29/2015|Medmeme|Christin||Naumann|IPB|Halle||Germany||Faden_Frederik:Mai_Carolin:Hoehenwarter_Wolfgang:Dissmeyer_Nico
14172160|1|09/17/2014|Medmeme|Ntombizodwa||Ndlovu|School of Public Health, University of Witwatersrand|||||Murray_Jill
14177537|1|06/19/2015|Medmeme|I.- S.||Neagoie|National Institute of Rehabilitation, Physical Medicine and Balneology|||||Cinteza_D.:Petrusca_I.:Romila_A.- R.
14177072|1|06/19/2015|Medmeme|U.||Nedeljkovic||||||Dubljanin Raspopovic_E.:Ilic_N.:Stojicic Dulic_S.:Tomanovic Vujadinovic_S.
14172204|1|09/17/2014|Medmeme|Gill||Nelson|School of Public Health, University of the Witwatersrand|||||Sartorius_Benn:Murray_Jill:Chirwa_Tobias:Heitz_Markus:Tewaternaude_Jim
14169985|1|04/04/2014|Medmeme|Kristopher||Nelson||||||Richards_Rosalie
14170013|1|04/04/2014|Medmeme|Olivia||Newman||||||Mills_Chavonda
14177659|1|06/19/2015|Medmeme|A.||Ng|UT MD Anderson Cancer Center|Houston, TX||United States||
14172168|1|09/17/2014|Medmeme|Sizakele||Ngwenya|Department of Oral Pathology, School of Oral Health Sciences, University of Witwatersrand|||||Kotu_Monica
14172401|1|09/17/2014|Medmeme|Samantha||Nicholson|Department of Molecular, Medicine and Haematology, School of Pathology, University of the Witwatersrand|||||Bloom_Kristie:Ely_Abdullah:Arbuthnot_Patrick:Mussolino_Claudio:Cathomen_Toni
14156339|1|05/09/2015|Medmeme|V.||Nieswandt|Clinica Medica II, IRCCS Policlinico San Matteo|Pavia||||Sottotetti_F.:Palumbo_R.:Bernardo_A.:Cavallo_P.:Ghelfi_M.:Magnani_L.
14177405|1|06/19/2015|Medmeme|L.||Nikcevic|"Spetial Hospital for Prevention and Treatment of Cerebrovascular Diseases ""St. Sava"""|||||Hrkovic_M.:Nikolić_D.:Tanasković_Z.:Brdareski_Z.:Plavsic_A.:Mujovic_N.
14170284|1|03/25/2015|Medmeme|Philip||Niles|University of Iowa Department of Ophthalmology and Visual Sciences|Iowa City, IA||||Cohen_Ali R:Larson_Scott A:Olson_Richard J:Scott_William E
14173862|1|04/20/2015|Medmeme|Estefanía||Noriega Fernández|KU Leuven|Leuven||Belgium||Van Impe_Jan
14177856|1|06/19/2015|Medmeme|A.||Nouira|Farhat Hached|||||Alaya_Z.:Abdelkefi_N.:Henchiri_I.:Baccouche_K.:Belghali_S.:Zeglaoui_H.:Bouajina_E.
14177858|1|06/19/2015|Medmeme|A.||Nouira|Farhat Hached|||||Alaya_Z.:Henchiri_I.:Abdelkefi_N.:Baccouche_K.:Belghali_S.:Zeglaoui_H.:Bouajina_E.
14169662|1|06/08/2015|Medmeme|Richard||Nowakowski|Florida State University College of Medicine|||||
14177269|1|06/19/2015|Medmeme|D.||Nowik|Hanover Medical School|Hanover||Germany||Zeisberger_M.:Meyer_T.
14172093|1|09/17/2014|Medmeme|Henriette||Ntumba|Department of Internal Medicine/Rheumatology, School of Clinical Medicine, University of Witwatersrand|||||Tikly_Mohammed:Mvudi Nzuzi_Alain
14170520|1|03/04/2015|Medmeme|S||Nugraeni|Division of Dermatology and venereology, Department of Medicine, Faculty of Medicine, WahidinSudirohusodo Hospital, Hasanuddin University|Makassar||Indonesia||Mappiasse_A:Ilyas_F:Wirdani_E
14177492|1|06/19/2015|Medmeme|B. M.||Nuñez-Garcia|SAP Mataró - Maresme|Mataró||||Sanchez-Mato_M. D. C.:Taranu_M. A.:Gómez-Gil_A. M.:Company-Llimona_A.:Arnau-Garcia_N.:Montserrat-Carbonell_A.:Colomer-Giralt_M.
14170521|1|03/04/2015|Medmeme|D||Nurasrifah|Department of Dermatovenereology. Faculty of Medicine. Airlangga University. Dr. Soetomo General Hospital|||Indonesia||Zulkarnain_I
14177411|1|06/19/2015|Medmeme|T.||Ohmi|Tokyo Metropolitan University|Arakawa, Tokyo||Switzerland||Yamada_T.:Sato_Y.
14173799|1|12/04/2014|Medmeme|M||Oi|Heart Foundation Research Centre, Griffith Health Institute, Griffith University|QLD||Australia||Peart_J:Donner_DG:Beck_B:Du Toit_EF.
14173800|1|12/04/2014|Medmeme|A.||Olsen|Bond University Faculty of Health Sciences and Medicine|||||Sargeant_S.:Keogh_J.
14172415|1|09/17/2014|Medmeme|Aadilah||Omar|Department of Internal medicine, School of Clinical Medicine, University of the Witwatersrand|||||Penny_Clement:Ruff_Paul
14172337|1|09/17/2014|Medmeme|Michael||Onah|Wits Reproductive Health and HIV Institute (Wits RHI), University of Witwatersrand|Johannesburg||South Africa||Angela_Devine:Rosa_Legood:Sinead_Delany-Moretlwe:Philippe_Mayaud
14178423|1|06/19/2015|Medmeme|C.||O'Riordan|University of Limerick|Macroom||Switzerland||
14178167|1|06/19/2015|Medmeme|M. R.||Ortega|Universitary General Hospital Foundation Jiménez Díaz|||||Ariño_M.:García_C. F.
14172994|1|07/05/2015|Medmeme|Taryn||Osmond|Malaghan Institute of Medical Research|||||Painter_Gavin
14174421|1|04/30/2015|Medmeme|Semih||Ozdemir||Herne||||Hahn_P.:Komp_M.:Merk_H.:Godolias_G.:Rutten_S.
14178082|1|06/19/2015|Medmeme|L.||Ozgonenel|Istanbul Bilim University|||||Cagırıcı_S.:Cabalar_M.:Durmusoglu_G.
14175265|1|06/29/2015|Medmeme|Marina||Pais|Sainsbury Laboratory|||United Kingdom||Cano_Liliana M:Yoshida_Kentaro:EL Cooke_David:Witek_Kamil:Oliva_Ricardo:GAA Vleeshouwers_Vivianne:Kamoun_Sophien
14177351|1|06/19/2015|Medmeme|J.||Palominos|Military Hospital|||||Ritter_P.:Berna_L.
14156353|1|05/09/2015|Medmeme|O.||Para|Dipartimento Emergenza e Accettazione, Medicina Interna e d'Urgenza|||||Antonielli_E.:Crociani_A.:Laghai_I.:Panigada_G.:Fedeli_L.:Fintoni_T.:Vannucchi_V.:Pieralli_F.:Nozzoli_C.
14156354|1|05/09/2015|Medmeme|O.||Para|Dipartimento Emergenza e Accettazione, Medicina Interna e d'Urgenza AOU Careggi|Firenze||Italy||Mancini_A.:Ciervo_D.:Vannucchi_V.:Blasi_E.:Antonielli_E.:Degl'Innocenti_G.:Baroncelli_S.:Pieralli_F.:Nozzoli_C.
14173802|1|12/04/2014|Medmeme|S||Parekh|Centre of National Research on Disability and Rehabilitation, Griffith University|Logan||Australia||Kendall_E.
14177564|1|06/19/2015|Medmeme|C.||Park|Yonsei University College of Medicine/Severance Hospital|Seoul||South Korea||Park_E. S.:Choi_J. Y.:Cho_Y.:Rha_D.- W.
14164871|1|06/10/2015|Medmeme|Ch.-I.||Park|Cardiology, La Tour Hospital|Meyrin||||di Bernardo_St.:Bisch_L.:Pascale_P.:Schlaepfer_J.:Buss_G.:Prior_J.:Pruvot_E.
14169883|1|05/14/2014|Medmeme|Dongju||Park|Molecular, Cellular and Developmental Biology, The Ohio State University|||||Shakya_Reena:Lee_Jonathan:Purde_Vedud:Ludwig_Thomas
14172074|1|04/30/2015|Medmeme|Woong-Yang||Park|Samsung Genome Institute, SungKyunKwan University|||||
14172821|1|07/09/2015|Medmeme|Arihant||Patawari|Laboratory of Neuroimaging, Keck School of Medicine of USC, Institute for Neuroimaging and Informatics, University of Southern California, 2001 N Soto Street|Los Angeles||United States||
14170081|1|04/04/2014|Medmeme|David||Patch||||||Armstrong_Kirk
14173082|1|06/30/2015|Medmeme|Salma||Patel|WMG, University of Warwick|||||Cain_Rebecca:Neailey_Kevin:Hooberman_Lucy
14177116|1|06/19/2015|Medmeme|S.||Patil|University of Leeds|Leeds||||Osman_A.:Roy Chowdhury_J.:Kumar_N.
14173340|1|05/09/2015|Medmeme|Velvet||Patterson|Department of Anesthesiology and Perioperative Medicine, Drexel University College of Medicine|||||Ahmad_Mian
